OrderID,OrderDate,ProcessingTime,ShippingTime,DeliveryTime,CustomerSatisfaction
188,2024-08-21,15.449158036716872,45.40453322416083,64.41379943607095,1
189,2024-06-20,17.259072889471433,55.38810480887503,56.11638619415099,3
190,2024-05-31,27.716320470113576,54.153674840130535,94.22495103693899,2
191,2024-11-10,24.854327190639708,38.645612979554045,101.43880785796192,3
192,2024-06-08,23.080083318236603,58.85982116175032,72.0554350777177,2
193,2024-04-05,24.092169665326967,42.64036554885952,87.17194553112535,4
194,2024-08-20,25.737908526808354,56.08057798281145,92.12213873296321,3
195,2024-06-28,21.301201598453193,51.67287313401341,60.86273651192424,3
196,2024-04-22,20.108476372988438,66.38183676795123,64.72041246948197,5
197,2024-11-13,24.979226275488408,45.76534017628148,90.46311769732102,3
198,2024-02-21,19.10813611192484,44.506832038818025,97.27521418062764,2
199,2024-09-24,26.041263778572358,47.805803941122676,80.44321290261533,5
200,2024-10-21,15.487081978810798,44.968202171657246,58.802784697469185,3
201,2024-04-22,29.14577818662822,55.9994190194205,101.80591667549162,3
202,2024-04-10,26.362987412065216,31.83689391563412,64.03543653282053,4
203,2024-04-22,25.28014867156938,37.46317580853646,66.97293328242823,3
204,2024-03-21,28.91345491972757,37.32197078420807,77.13506751734432,1
205,2024-07-05,32.32737222231288,57.50307591973576,95.31240631072161,5
206,2024-04-22,29.07185032509065,65.10613372581925,84.80963964828335,1
207,2024-01-02,14.795628843341774,46.955507814625285,78.22298250542866,5
208,2024-05-09,17.602115166321493,46.311782768099896,78.9493279517716,4
209,2024-08-07,20.875907111521606,48.700521631131814,72.65272002965199,3
210,2024-02-23,24.13045525105417,59.61878302608191,80.37209271777759,3
211,2024-12-08,26.588295102345615,38.72646865809426,34.05659883458546,3
212,2024-08-11,20.371280934232672,50.38368982734785,67.55088811395302,5
213,2024-08-12,24.93383382238539,57.7519762978243,75.61982902375172,3
214,2024-05-05,20.22308533823339,53.01094169939845,54.73478874570739,1
215,2024-05-09,20.942410985040258,49.89581616598743,77.7948497671734,3
216,2024-02-22,16.96669451575889,58.01046092567141,68.93293168520817,4
217,2024-06-20,19.38383376944548,20.96767707000763,98.33213547473235,1
218,2024-08-05,17.24157697191833,54.77875319530908,95.59529587822284,3
219,2024-06-08,19.120633735113337,41.45924316872576,65.01291646322755,3
220,2024-07-16,29.268208983039198,29.693671031435432,69.73743432649957,2
221,2024-09-03,19.253005555840286,53.11202599524981,70.89078651587411,5
222,2024-11-19,37.161910324186955,61.73658545162958,65.22510785760566,1
223,2024-07-21,26.466589504404446,46.62551485372308,74.9253747604219,2
224,2024-07-02,24.92418061847437,57.528745472029385,60.625768966686145,4
225,2024-05-02,19.708211099093933,64.12278257988646,55.04076997593711,5
226,2024-09-11,27.501549397044958,61.14914453584048,81.34066835850403,1
227,2024-10-20,21.12181086881113,64.39964529371393,81.44294376332716,3
228,2024-10-06,24.610049073226808,55.42127491071892,59.93526360510012,1
229,2024-11-20,36.800422691343975,48.754336389015926,85.430331461439,3
230,2024-04-07,23.51970050137675,31.980341881028316,62.52633406252003,5
231,2024-07-16,29.74636663142838,45.53937511870051,75.79747857056972,3
232,2024-08-27,20.48411787437056,39.567534046838084,84.30516018918684,4
233,2024-05-23,23.82505754751519,69.70942717497815,71.49581152944431,3
234,2024-04-06,32.85400317817755,46.24114187567663,78.82111368211702,4
235,2024-07-19,20.865164711061162,49.23204806784486,64.25355534168642,5
236,2024-05-03,33.062242789984644,53.51485376040468,69.05300124857854,5
237,2024-07-05,27.538759677277376,48.436024463724536,68.91210853679489,1
238,2024-11-21,21.18766612052866,64.95051040430752,60.80132480189641,4
239,2024-12-14,27.162038695277605,41.77350638265548,69.34838755326327,4
240,2024-09-15,28.86277224813365,49.94607455237243,48.7707255170438,2
241,2024-05-27,27.10904981108598,40.57529414301952,64.63269379286842,2
242,2024-09-08,16.148876400547717,34.79977488779294,67.72686759945493,2
243,2024-12-11,20.364314120875658,41.882309090947146,68.1573037125693,3
244,2024-05-26,22.762406822242475,47.62963202951588,68.37753831193832,2
245,2024-05-27,23.62783285449977,43.7069777548274,71.07353700209806,4
246,2024-12-17,27.103360487753392,41.07579020126144,79.19162277129095,3
247,2024-07-17,24.888505004666268,33.93682536328166,85.11775611198783,5
248,2024-11-03,17.323278206449494,47.16894427371305,62.25352159727599,1
249,2024-05-07,25.900989255029817,32.952796259689975,53.951987169162834,2
250,2024-02-08,27.052928726419115,55.60055963689602,56.36933381635345,5
251,2024-12-03,26.7989522396552,48.824397529345035,64.6919561820761,4
252,2024-12-25,29.403903627773108,33.4244850053507,66.72118023275236,1
253,2024-05-08,28.16961077274452,44.907909229501364,60.45005900703814,5
254,2024-09-23,26.295900396142184,40.478435944094166,52.55825003625158,1
255,2024-05-30,23.649171442706766,51.1917451041918,65.15818758788717,2
256,2024-10-24,15.695195332420043,61.40450446023144,74.72139930170957,4
257,2024-04-08,26.148091095662927,29.248275303542556,80.92544198753347,1
258,2024-09-19,25.038438435815557,49.150260791474174,63.63865420337518,5
259,2024-09-08,25.357894185976868,46.398672044333594,65.8050326678485,2
260,2024-05-23,17.616257120898453,54.713400764504655,58.09952536729034,2
261,2024-12-11,18.594717297958688,50.131966282376894,71.52841244437835,5
262,2024-04-21,29.26576426666452,40.48030668261181,59.27357048713778,5
263,2024-02-29,23.802224230716725,44.80946064333382,80.596917198618,1
264,2024-01-02,27.40750348686312,40.03974143196511,45.21200262098833,3
265,2024-10-30,24.141591880652307,58.76007138598598,66.60555491321307,2
266,2024-09-10,24.148780697478728,48.21311648671942,76.51661008787613,1
267,2024-05-19,28.691419029879988,67.01190685753008,74.75751774483757,5
268,2024-02-06,21.41977635891313,47.39339186185379,112.39550495970745,1
269,2024-06-08,24.480603884704916,40.91593233089537,77.24700036851861,5
270,2024-01-09,21.688623556474788,32.862856073871725,56.93918104736984,4
271,2024-08-20,21.82751886283842,29.96860323744055,70.56803629366391,5
272,2024-04-08,22.454139382656802,32.158640569945106,45.356304998003225,5
273,2024-05-26,25.110668858168566,50.67126651011483,70.79100376054859,5
274,2024-10-30,21.606256891682612,53.08725023229934,59.50415914498862,3
275,2024-07-26,30.278780627867604,32.188092979678665,85.73085413340243,5
276,2024-05-10,19.52696348890248,56.950383140761154,63.756895881066974,2
277,2024-05-31,23.065641779193204,43.1693894831656,70.2485112630713,2
278,2024-02-23,21.801344708629124,49.467930119855495,62.46663237893395,1
279,2024-04-29,31.234889421768663,64.12220628255425,98.08277027779997,3
280,2024-06-09,24.982773882557872,56.96839315865532,67.18135850823133,1
281,2024-04-25,29.159222697343175,45.314693520941674,99.48835565218803,2
282,2024-03-15,16.57219813481514,39.08807774584713,84.212276431774,2
283,2024-04-22,25.335251329346296,26.48184598670695,79.23100091003079,4
284,2024-04-13,28.448153978117183,40.8084668075758,77.5309972097628,5
285,2024-12-05,24.41141994637712,45.88869761172305,77.90695947324377,2
286,2024-09-10,29.327401875326757,38.12820472848816,43.08491130981585,1
287,2024-08-14,21.41355774949814,46.68743032907695,67.81674908773866,1
288,2024-04-21,31.0467372009279,48.768518829587684,84.67736956776483,5
289,2024-04-08,35.49449061809625,45.751440181919214,71.26654224788842,5
290,2024-06-01,22.185807197801704,41.4999741917654,50.922152297946376,4
291,2024-12-14,21.77248739299614,49.68654671966728,71.21393324133795,3
292,2024-12-03,31.266922385588504,52.41940649569409,97.56158274383236,1
293,2024-07-12,31.897860728653562,37.096009225571535,90.70337573302079,5
294,2024-11-05,21.385699864233658,62.1093237974627,71.06993985950952,1
295,2024-06-11,21.899065914520712,47.014118677157384,86.2717391558713,5
296,2024-07-26,22.591076955697464,48.188496229448475,66.50239469447922,2
297,2024-06-17,17.277747444828613,55.08214423256557,46.441926197599216,1
298,2024-06-09,19.40674026757901,50.332161312635016,58.133010178056686,2
299,2024-03-08,18.97929616623966,57.53136633913245,95.44333152762297,1
300,2024-10-15,20.161012174479357,50.87124165201824,67.89010377256044,3
301,2024-10-03,23.826575563066093,41.87562625359562,68.34924030937474,4
302,2024-10-30,25.171073662682602,51.61503525206102,67.5024270558768,2
303,2024-05-14,31.752502464070385,36.56273792679338,100.56204884359511,5
304,2024-07-13,19.008229796306047,49.085597057765234,96.38938373043095,3
305,2024-05-07,28.921611992382918,47.66770009355539,105.281703501722,1
306,2024-02-02,22.930055778872454,45.918831427274604,69.61432184399924,2
307,2024-06-24,23.752681451737836,46.71462488561069,76.43436733120643,1
308,2024-01-22,27.37409746083302,29.18150954502361,49.25036175868813,1
309,2024-08-25,18.386389892188507,42.512750922590385,94.15401639177412,1
310,2024-06-06,25.912048730920255,48.928449011411146,54.48330673098097,4
311,2024-02-07,24.83226104106528,49.598563919974005,75.25163345643944,4
312,2024-08-17,26.462256320040744,37.72324859074042,55.54046208550734,5
313,2024-12-30,25.44584321953909,60.65707840864701,63.16699759891956,2
314,2024-02-20,36.276500699554475,39.33825151785499,59.441063534254496,3
315,2024-09-20,20.81130007874342,57.69457200526737,62.881871089862734,3
316,2024-10-09,21.345015224990913,52.27194361871685,63.91315945276532,3
317,2024-01-27,20.88429736787618,41.53772690156197,63.775968076123846,1
318,2024-08-13,21.222614404198726,65.75310892609512,84.50000867670461,4
319,2024-10-03,20.81306436346741,36.0636316824352,55.4270581040622,2
320,2024-10-12,29.94508265553776,57.191541736100014,75.308121405208,1
321,2024-04-06,31.102521239949276,58.005823180429786,90.26938728458337,4
322,2024-10-10,21.14626853125262,41.293797909233554,64.30205453229905,4
323,2024-11-12,19.838222134478855,61.92465300064329,61.23121663878597,2
324,2024-10-30,26.35707778193202,45.49953485401047,68.54213062229624,2
325,2024-05-26,21.238884778595143,50.88693629279857,89.69587812541064,2
326,2024-01-04,27.164659088777555,50.603218387712204,74.91161446430037,1
327,2024-02-04,25.0146151042565,46.65691258529452,64.03178558088602,5
328,2024-07-10,16.42127942501384,56.10808273159782,79.2581497678206,2
329,2024-02-18,31.737526006650306,55.93488720552213,55.46561775245365,5
330,2024-01-17,32.97938836547761,30.514680267618193,82.22039265664422,1
331,2024-06-20,20.93605654757807,61.043402428781526,78.12910961552652,5
332,2024-08-07,22.061492200320078,31.375080119643258,67.38287293291674,3
333,2024-06-06,25.429326953624525,58.32546204341657,59.421213023291536,5
334,2024-02-15,25.672283949935125,59.26705136827583,58.69978616574814,2
335,2024-01-06,27.29272136336415,37.09033569784802,80.02226004518866,1
336,2024-04-08,34.05102269383175,43.891857120454155,90.43470753733592,2
337,2024-08-20,23.11526386252975,36.94295331514064,62.44038379456808,3
338,2024-02-06,20.00851377730773,45.850789697112646,78.87580055327226,2
339,2024-10-06,17.103403859927365,44.919657158142584,40.694594720968965,2
340,2024-12-14,20.345349800290403,55.796605322693395,63.23073404014201,2
341,2024-10-28,23.834365135631014,61.10308746119608,71.53411600693647,4
342,2024-06-29,32.97278931758894,61.95683810789956,58.354748745272495,3
343,2024-04-04,21.411943504819142,42.37831973421698,57.95240437815606,2
344,2024-04-08,25.118939758194493,45.90778126255472,61.983306652966704,2
345,2024-07-06,23.91788551963624,31.165618077790498,76.38289092489559,2
346,2024-04-25,29.94196636724042,39.94129933503811,69.19006472390438,1
347,2024-07-09,36.63466212936811,57.64851633097457,38.42653150012542,4
348,2024-09-09,21.345656135398396,64.15582823548232,40.18949771047401,1
349,2024-06-09,21.55280278740889,35.65651128120078,62.89702233214237,4
350,2024-09-12,29.22080438534536,42.075357408471056,78.86529879080328,2
351,2024-11-18,27.40945744813156,47.73594243041073,30.78742735912148,3
352,2024-05-07,33.23353662868017,50.80161158819607,64.50404735772554,5
353,2024-01-18,26.919640926629818,39.90396480078354,64.10628215223868,5
354,2024-10-07,22.203539546064704,52.24061044464089,92.82506667312671,2
355,2024-08-10,26.953274153461546,43.26160652929084,66.22467282430705,1
356,2024-02-23,29.543517902914537,47.855477291217206,77.74483477111393,3
357,2024-02-27,28.102410905986822,53.462842480037,74.11885710131195,4
358,2024-11-18,26.53637015553649,48.064222698109376,40.04150280289199,2
359,2024-12-25,29.333373447945768,43.63614109473431,83.52310824947605,3
360,2024-06-22,29.846477952228362,46.90390196074169,75.23094758184432,3
361,2024-10-06,30.910794955187637,47.11637040794665,79.62402959511884,4
362,2024-04-23,27.243549437948214,44.29988970117872,130.8935655965449,3
363,2024-10-14,23.164409598415727,45.41203937332897,40.73830590752117,1
364,2024-12-07,24.733568432166614,63.986471705047165,97.87044974641663,1
365,2024-05-30,30.032544832541785,53.60919447941239,67.68828720899467,1
366,2024-05-06,19.91532164506382,45.045196819708394,76.30993356604515,3
367,2024-06-03,25.843366544364507,54.969544045107355,71.31731632048137,1
368,2024-09-29,22.033305938363196,44.6618051024399,65.63645499902935,4
369,2024-04-13,24.143724114674086,59.73124637586641,63.452506076418615,3
370,2024-10-25,30.392259313036494,51.69642192198094,76.94263103359513,5
371,2024-09-02,24.955495340099517,46.92697855995771,49.24239454992481,3
372,2024-06-24,24.232182740780743,52.477169258102776,83.25868751282648,4
373,2024-02-08,17.200719295100406,32.291238479315005,65.7570839267212,5
374,2024-06-18,27.731267830136105,36.73232531090195,55.04895991439463,3
375,2024-09-03,27.227420905705376,36.060749936009444,65.24980713006279,1
376,2024-01-26,34.8162736165273,49.429430947637066,90.8572382529386,2
377,2024-12-20,22.461108825234994,65.32514999485092,63.96997369475665,2
378,2024-11-01,25.095751638319694,70.31300146192632,77.3768042731443,1
379,2024-01-13,25.246918418553776,54.380511014407574,61.0356558642679,2
380,2024-11-11,31.887266398817374,53.00844474944457,83.3688277488543,2
381,2024-11-08,23.523522338065238,29.98942265847261,82.28261608185306,1
382,2024-02-05,25.395107628851697,42.57326200265978,99.72913249944617,1
383,2024-06-21,27.039482548582697,40.12216248091761,69.36654081751176,3
384,2024-01-20,24.93304561578179,41.79152401748884,82.0298220713686,3
385,2024-11-16,21.767831927247357,46.318561814152105,73.47101309308417,1
386,2024-09-20,24.97044996449154,43.27909422302873,91.43807672794522,4
387,2024-05-21,29.36815874929886,28.207001896242122,61.21751418586904,2
388,2024-05-22,18.8674235029447,55.47910256117534,83.17507969315922,3
389,2024-04-01,24.66484837073438,37.27256974260193,69.07954055824978,2
390,2024-12-19,20.499395925304135,50.39246864111149,71.03717734337253,5
391,2024-11-17,29.975233144624212,68.74082669749973,73.3762872667256,1
392,2024-10-14,16.384065476081126,38.80615408413577,75.78360594640016,4
393,2024-08-02,21.205390763642058,22.697124772536704,70.25656435317063,5
394,2024-12-07,25.886059375322603,45.139957781198895,75.22069774755789,5
395,2024-02-20,31.827620146171704,59.00959634998571,95.67177086343277,5
396,2024-06-01,23.67124869463506,67.58347454220593,86.78174528422828,1
397,2024-07-04,21.22400236653401,35.70450405547583,85.03731888745345,3
